drawSystemId,drawDate,gameType,n1,n2,n3,n4,n5,n6
5333,2013-06-20T19:40:00Z,Lotto,3,10,32,35,37,44
5332,2013-06-18T19:40:00Z,Lotto,9,12,24,28,36,42
5331,2013-06-15T19:40:00Z,Lotto,6,10,12,22,30,37
5330,2013-06-13T19:40:00Z,Lotto,3,5,18,20,22,31
5329,2013-06-11T19:40:00Z,Lotto,2,4,6,8,22,27
5328,2013-06-08T19:40:00Z,Lotto,4,13,15,18,20,33
5327,2013-06-06T19:40:00Z,Lotto,3,30,33,36,37,48
5326,2013-06-04T19:40:00Z,Lotto,8,10,14,17,23,42
5325,2013-06-01T19:40:00Z,Lotto,10,12,13,23,26,38
5324,2013-05-30T19:40:00Z,Lotto,16,18,21,31,33,44
5323,2013-05-28T19:40:00Z,Lotto,15,17,20,30,40,47
5322,2013-05-25T19:40:00Z,Lotto,5,11,16,17,35,44
5321,2013-05-23T19:40:00Z,Lotto,2,5,13,30,40,45
5320,2013-05-21T19:40:00Z,Lotto,3,9,18,33,36,46
5319,2013-05-18T19:40:00Z,Lotto,17,28,37,42,45,48
5318,2013-05-16T19:40:00Z,Lotto,1,15,17,31,41,42
5317,2013-05-14T19:40:00Z,Lotto,6,14,17,21,26,37
5316,2013-05-11T19:40:00Z,Lotto,13,14,27,30,31,35
5315,2013-05-09T19:40:00Z,Lotto,2,6,26,31,42,47
5314,2013-05-07T19:40:00Z,Lotto,10,13,20,27,32,38
5313,2013-05-04T19:40:00Z,Lotto,9,15,18,39,40,49
5312,2013-05-02T19:40:00Z,Lotto,5,11,20,36,47,49
5311,2013-04-30T20:15:00Z,Lotto,9,14,22,24,33,45
5310,2013-04-27T20:15:00Z,Lotto,2,8,17,36,48,49
5309,2013-04-25T20:15:00Z,Lotto,4,33,41,44,46,49
5308,2013-04-23T20:15:00Z,Lotto,3,6,10,17,37,42
5307,2013-04-20T20:15:00Z,Lotto,5,8,17,20,22,45
5306,2013-04-18T20:15:00Z,Lotto,5,16,18,31,38,40
5305,2013-04-16T20:15:00Z,Lotto,1,16,18,27,30,35
5304,2013-04-13T20:15:00Z,Lotto,18,21,35,36,37,45
5303,2013-04-11T20:15:00Z,Lotto,3,18,34,35,41,47
5302,2013-04-09T20:15:00Z,Lotto,4,7,14,26,28,42
5301,2013-04-06T20:15:00Z,Lotto,6,10,28,30,38,44
5300,2013-04-04T20:15:00Z,Lotto,2,14,20,29,31,49
5299,2013-04-02T20:15:00Z,Lotto,13,16,32,34,37,40
5298,2013-03-30T21:15:00Z,Lotto,2,10,17,18,23,46
5297,2013-03-28T21:15:00Z,Lotto,11,19,28,29,38,40
5296,2013-03-26T21:15:00Z,Lotto,3,7,11,17,31,41
5295,2013-03-23T21:15:00Z,Lotto,10,11,17,19,26,44
5294,2013-03-21T21:15:00Z,Lotto,28,30,32,37,38,39
5293,2013-03-19T21:15:00Z,Lotto,1,8,16,24,41,49
5292,2013-03-16T21:15:00Z,Lotto,12,13,14,23,24,31
5291,2013-03-14T21:15:00Z,Lotto,19,22,24,28,32,36
5290,2013-03-12T21:15:00Z,Lotto,2,11,21,24,38,45
5289,2013-03-09T21:15:00Z,Lotto,11,20,22,34,43,49
5288,2013-03-07T21:15:00Z,Lotto,5,15,17,24,26,43
5287,2013-03-05T21:15:00Z,Lotto,1,6,20,26,32,34
5286,2013-03-02T21:15:00Z,Lotto,6,20,33,34,39,45
5285,2013-02-28T21:15:00Z,Lotto,14,18,19,22,32,43
5284,2013-02-26T21:15:00Z,Lotto,3,9,23,37,40,45
5283,2013-02-23T21:15:00Z,Lotto,6,10,12,22,30,45
5282,2013-02-21T21:15:00Z,Lotto,5,7,36,37,40,42
5281,2013-02-19T21:15:00Z,Lotto,10,14,19,21,25,30
5280,2013-02-16T21:15:00Z,Lotto,10,15,20,27,36,48
5279,2013-02-14T21:15:00Z,Lotto,8,24,29,35,38,48
5278,2013-02-12T21:15:00Z,Lotto,1,13,25,28,31,44
5277,2013-02-09T21:15:00Z,Lotto,2,13,16,31,32,40
5276,2013-02-07T21:15:00Z,Lotto,6,9,11,15,42,49
5275,2013-02-05T21:15:00Z,Lotto,7,18,19,22,25,36
5274,2013-02-02T21:15:00Z,Lotto,1,15,19,35,38,46
5273,2013-01-31T21:15:00Z,Lotto,11,12,19,22,33,47
5272,2013-01-29T21:15:00Z,Lotto,3,13,27,33,40,41
5271,2013-01-26T21:15:00Z,Lotto,1,4,15,28,29,45
5270,2013-01-24T21:15:00Z,Lotto,25,28,32,33,35,36
5269,2013-01-22T21:15:00Z,Lotto,1,24,37,39,40,49
5268,2013-01-19T21:15:00Z,Lotto,10,11,24,26,32,44
5267,2013-01-17T21:15:00Z,Lotto,9,31,38,40,46,48
5266,2013-01-15T21:15:00Z,Lotto,13,15,26,39,41,44
5265,2013-01-12T21:15:00Z,Lotto,10,11,37,38,45,47
5264,2013-01-10T21:15:00Z,Lotto,5,21,27,29,30,49
5263,2013-01-08T21:15:00Z,Lotto,4,6,14,16,23,36
5262,2013-01-05T21:15:00Z,Lotto,1,14,17,18,27,36
5261,2013-01-03T21:15:00Z,Lotto,1,3,21,24,27,30
5260,2013-01-01T21:15:00Z,Lotto,11,21,23,27,30,31
5259,2012-12-29T21:15:00Z,Lotto,9,16,17,29,31,34
5258,2012-12-27T21:15:00Z,Lotto,3,10,26,39,43,44
5257,2012-12-25T21:15:00Z,Lotto,1,9,13,15,18,42
5256,2012-12-22T21:15:00Z,Lotto,2,14,22,43,44,48
5255,2012-12-20T21:15:00Z,Lotto,13,15,18,21,37,40
5254,2012-12-18T21:15:00Z,Lotto,4,19,21,23,32,38
5253,2012-12-15T21:15:00Z,Lotto,4,5,8,25,33,34
5252,2012-12-13T21:15:00Z,Lotto,6,8,12,17,29,32
5251,2012-12-11T21:15:00Z,Lotto,10,11,29,35,39,44
5250,2012-12-08T21:15:00Z,Lotto,10,13,16,30,35,43
5249,2012-12-06T21:15:00Z,Lotto,2,18,27,32,33,43
5248,2012-12-04T21:15:00Z,Lotto,3,4,14,26,28,32
5247,2012-12-01T21:15:00Z,Lotto,8,12,37,44,46,48
5246,2012-11-29T21:15:00Z,Lotto,4,6,10,13,18,39
5245,2012-11-27T21:15:00Z,Lotto,2,3,6,8,45,49
5244,2012-11-24T21:15:00Z,Lotto,3,10,20,34,44,47
5243,2012-11-22T21:15:00Z,Lotto,7,17,21,27,41,49
5242,2012-11-20T21:15:00Z,Lotto,1,9,23,30,35,49
5241,2012-11-17T21:15:00Z,Lotto,1,2,10,23,34,41
5240,2012-11-15T21:15:00Z,Lotto,11,31,34,36,38,47
5239,2012-11-13T21:15:00Z,Lotto,2,6,15,23,26,34
5238,2012-11-10T21:15:00Z,Lotto,3,5,25,26,31,36
5237,2012-11-08T21:15:00Z,Lotto,7,13,17,34,36,40
5236,2012-11-06T21:15:00Z,Lotto,5,37,40,41,45,47
5235,2012-11-03T21:15:00Z,Lotto,4,7,17,27,28,40
5234,2012-11-01T21:15:00Z,Lotto,7,9,26,33,34,46
5233,2012-10-30T21:15:00Z,Lotto,10,13,29,33,36,43
5232,2012-10-27T20:15:00Z,Lotto,12,20,26,35,36,41
5231,2012-10-25T20:15:00Z,Lotto,7,24,25,41,45,47
5230,2012-10-23T20:15:00Z,Lotto,3,8,20,35,37,41
5229,2012-10-20T20:15:00Z,Lotto,3,9,19,28,29,37
5228,2012-10-18T20:15:00Z,Lotto,3,10,12,25,28,38
5227,2012-10-16T20:15:00Z,Lotto,4,21,36,37,38,44
5226,2012-10-13T20:15:00Z,Lotto,11,21,22,23,36,49
5225,2012-10-11T20:15:00Z,Lotto,2,4,16,37,38,48
5224,2012-10-09T20:15:00Z,Lotto,2,11,12,23,35,37
5223,2012-10-06T20:15:00Z,Lotto,16,19,32,33,40,48
5222,2012-10-04T20:15:00Z,Lotto,3,8,18,22,27,33
5221,2012-10-02T20:15:00Z,Lotto,5,6,35,41,46,47
5220,2012-09-29T20:15:00Z,Lotto,2,10,17,23,35,42
5219,2012-09-27T20:15:00Z,Lotto,6,7,9,16,30,43
5218,2012-09-25T20:15:00Z,Lotto,4,8,15,21,31,44
5217,2012-09-22T20:15:00Z,Lotto,1,9,17,23,28,38
5216,2012-09-20T20:15:00Z,Lotto,23,24,29,32,44,48
5215,2012-09-18T20:15:00Z,Lotto,17,22,32,35,41,44
5214,2012-09-15T20:15:00Z,Lotto,8,10,21,25,35,37
5213,2012-09-13T20:15:00Z,Lotto,1,4,16,34,43,44
5212,2012-09-11T20:15:00Z,Lotto,2,16,19,20,27,41
5211,2012-09-08T20:15:00Z,Lotto,1,6,15,16,19,21
5210,2012-09-06T20:15:00Z,Lotto,11,18,23,26,34,45
5209,2012-09-04T20:15:00Z,Lotto,3,6,8,12,14,49
5208,2012-09-01T20:15:00Z,Lotto,11,15,25,26,33,48
5207,2012-08-30T20:15:00Z,Lotto,4,8,12,21,23,27
5206,2012-08-28T20:15:00Z,Lotto,2,4,10,15,26,41
5205,2012-08-25T20:15:00Z,Lotto,12,27,36,42,45,46
5204,2012-08-23T20:15:00Z,Lotto,12,20,24,33,43,49
5203,2012-08-21T20:15:00Z,Lotto,9,16,24,36,41,44
5202,2012-08-18T20:15:00Z,Lotto,12,22,23,29,40,43
5201,2012-08-16T20:15:00Z,Lotto,17,18,27,35,41,46
5200,2012-08-14T20:15:00Z,Lotto,1,16,25,28,38,42
5199,2012-08-11T20:15:00Z,Lotto,1,3,8,41,42,49
5198,2012-08-09T20:15:00Z,Lotto,1,13,17,24,31,43
5197,2012-08-07T20:15:00Z,Lotto,8,13,24,31,37,38
5196,2012-08-04T20:15:00Z,Lotto,15,26,35,38,45,46
5195,2012-08-02T20:15:00Z,Lotto,10,15,28,36,45,47
5194,2012-07-31T20:15:00Z,Lotto,8,12,13,15,36,37
5193,2012-07-28T20:15:00Z,Lotto,6,8,14,22,28,37
5192,2012-07-26T20:15:00Z,Lotto,3,5,12,20,23,37
5191,2012-07-24T20:15:00Z,Lotto,4,8,24,31,35,49
5190,2012-07-21T20:15:00Z,Lotto,17,24,31,35,44,49
5189,2012-07-19T20:15:00Z,Lotto,5,7,11,12,41,42
5188,2012-07-17T20:15:00Z,Lotto,25,26,27,45,46,48
5187,2012-07-14T20:15:00Z,Lotto,5,6,13,24,31,49
5186,2012-07-12T20:15:00Z,Lotto,11,38,42,44,45,48
5185,2012-07-10T20:15:00Z,Lotto,5,8,13,35,45,49
5184,2012-07-07T20:15:00Z,Lotto,3,4,5,16,29,34
5183,2012-07-05T20:15:00Z,Lotto,6,11,23,26,30,33
5182,2012-07-03T20:15:00Z,Lotto,13,16,17,25,30,44
5181,2012-06-30T20:15:00Z,Lotto,5,9,23,41,43,46
5180,2012-06-28T20:15:00Z,Lotto,6,12,20,22,25,49
5179,2012-06-26T20:15:00Z,Lotto,7,8,16,21,40,42
5178,2012-06-23T20:15:00Z,Lotto,4,10,19,43,46,48
5177,2012-06-21T20:15:00Z,Lotto,3,7,12,18,20,24
5176,2012-06-19T20:15:00Z,Lotto,7,9,21,32,36,41
5175,2012-06-16T20:15:00Z,Lotto,9,18,26,33,38,48
5174,2012-06-14T20:15:00Z,Lotto,2,17,18,34,38,49
5173,2012-06-12T20:15:00Z,Lotto,5,17,22,32,48,49
5172,2012-06-09T20:15:00Z,Lotto,12,20,30,32,39,42
5171,2012-06-07T20:15:00Z,Lotto,1,2,9,32,45,49
5170,2012-06-05T20:15:00Z,Lotto,2,3,32,33,35,46
5169,2012-06-02T20:15:00Z,Lotto,26,30,38,39,43,47
5168,2012-05-31T20:15:00Z,Lotto,5,29,32,33,38,41
5167,2012-05-29T20:15:00Z,Lotto,3,7,8,24,38,46
5166,2012-05-26T20:15:00Z,Lotto,7,14,20,25,39,46
5165,2012-05-24T20:15:00Z,Lotto,5,11,12,16,20,44
5164,2012-05-22T20:15:00Z,Lotto,6,9,32,34,38,44
5163,2012-05-19T20:15:00Z,Lotto,1,7,11,21,28,39
5162,2012-05-17T20:15:00Z,Lotto,6,19,23,38,48,49
5161,2012-05-15T20:15:00Z,Lotto,5,7,17,28,39,47
5160,2012-05-12T20:15:00Z,Lotto,1,5,7,18,20,41
5159,2012-05-10T20:15:00Z,Lotto,19,25,30,31,36,39
5158,2012-05-08T20:15:00Z,Lotto,19,20,31,34,35,46
5157,2012-05-05T20:15:00Z,Lotto,4,8,16,31,33,48
5156,2012-05-03T20:15:00Z,Lotto,18,19,24,25,40,42
5155,2012-05-01T20:15:00Z,Lotto,1,21,33,36,45,47
5154,2012-04-28T20:15:00Z,Lotto,2,5,8,16,31,49
5153,2012-04-26T20:15:00Z,Lotto,12,19,20,41,44,45
5152,2012-04-24T20:15:00Z,Lotto,6,8,16,19,29,31
5151,2012-04-21T20:15:00Z,Lotto,1,7,17,20,32,34
5150,2012-04-19T20:15:00Z,Lotto,13,15,29,30,35,45
5149,2012-04-17T20:15:00Z,Lotto,6,12,18,31,32,33
5148,2012-04-14T20:15:00Z,Lotto,6,15,16,23,27,44
5147,2012-04-12T20:15:00Z,Lotto,13,19,21,29,32,44
5146,2012-04-10T20:15:00Z,Lotto,3,4,18,20,39,43
5145,2012-04-07T20:15:00Z,Lotto,2,6,17,37,39,42
5144,2012-04-05T20:15:00Z,Lotto,1,11,15,28,33,47
5143,2012-04-03T20:15:00Z,Lotto,12,18,34,36,39,47
5142,2012-03-31T20:15:00Z,Lotto,31,34,36,37,38,44
5141,2012-03-29T20:15:00Z,Lotto,5,13,14,17,37,45
5140,2012-03-27T20:15:00Z,Lotto,16,20,34,35,43,49
5139,2012-03-24T21:15:00Z,Lotto,9,15,28,40,43,49
5138,2012-03-22T21:15:00Z,Lotto,13,23,25,35,42,45
5137,2012-03-20T21:15:00Z,Lotto,4,21,31,37,38,40
5136,2012-03-17T21:15:00Z,Lotto,4,9,10,39,41,42
5135,2012-03-15T21:15:00Z,Lotto,6,8,12,18,21,33
5134,2012-03-13T21:15:00Z,Lotto,3,15,17,20,23,24
5133,2012-03-10T21:15:00Z,Lotto,1,5,6,28,29,36
5132,2012-03-08T21:15:00Z,Lotto,3,7,23,28,42,45
5131,2012-03-06T21:15:00Z,Lotto,10,26,36,39,40,45
5130,2012-03-03T21:15:00Z,Lotto,4,14,18,22,32,36
5129,2012-03-01T21:15:00Z,Lotto,6,17,18,28,35,48
5128,2012-02-28T21:15:00Z,Lotto,18,19,25,35,39,40
5127,2012-02-25T21:15:00Z,Lotto,7,9,16,20,25,27
5126,2012-02-23T21:15:00Z,Lotto,8,13,22,41,42,48
5125,2012-02-21T21:15:00Z,Lotto,1,10,24,26,32,37
5124,2012-02-18T21:15:00Z,Lotto,6,16,24,27,41,42
5123,2012-02-16T21:15:00Z,Lotto,8,24,28,30,38,40
5122,2012-02-14T21:15:00Z,Lotto,18,29,35,38,44,48
5121,2012-02-11T21:15:00Z,Lotto,6,9,13,29,30,42
5120,2012-02-09T21:15:00Z,Lotto,9,12,17,23,28,49
5119,2012-02-07T21:15:00Z,Lotto,1,5,13,17,37,38
5118,2012-02-04T21:15:00Z,Lotto,7,16,38,41,46,49
5117,2012-02-02T21:15:00Z,Lotto,1,7,10,17,28,36
5116,2012-01-31T21:15:00Z,Lotto,9,13,18,29,42,44
5115,2012-01-28T21:15:00Z,Lotto,2,15,17,41,43,46
5114,2012-01-26T21:15:00Z,Lotto,3,6,15,27,37,48
5113,2012-01-24T21:15:00Z,Lotto,27,30,41,42,44,49
5112,2012-01-21T21:15:00Z,Lotto,2,4,14,23,30,34
5111,2012-01-19T21:15:00Z,Lotto,19,20,30,31,45,46
5110,2012-01-17T21:15:00Z,Lotto,13,19,20,26,31,47
5109,2012-01-14T21:15:00Z,Lotto,1,5,6,19,35,44
5108,2012-01-12T21:15:00Z,Lotto,1,6,7,9,40,45
5107,2012-01-10T21:15:00Z,Lotto,12,13,28,31,37,47
5106,2012-01-07T21:15:00Z,Lotto,10,17,34,40,44,45
5105,2012-01-05T21:15:00Z,Lotto,1,2,6,24,33,44
5104,2012-01-03T21:15:00Z,Lotto,14,24,27,36,37,45
5103,2011-12-31T21:15:00Z,Lotto,3,6,10,16,32,38
5102,2011-12-29T21:15:00Z,Lotto,7,14,19,32,42,46
5101,2011-12-27T21:15:00Z,Lotto,2,11,12,16,21,36
5100,2011-12-24T21:15:00Z,Lotto,1,13,15,19,42,45
5099,2011-12-22T21:15:00Z,Lotto,6,19,21,23,27,48
5098,2011-12-20T21:15:00Z,Lotto,8,9,13,30,36,42
5097,2011-12-17T21:15:00Z,Lotto,1,3,26,37,44,49
5096,2011-12-15T21:15:00Z,Lotto,1,24,35,41,43,48
5095,2011-12-13T21:15:00Z,Lotto,22,24,30,41,44,46
5094,2011-12-10T21:15:00Z,Lotto,11,17,23,38,42,46
5093,2011-12-08T21:15:00Z,Lotto,4,18,29,38,46,48
5092,2011-12-06T21:15:00Z,Lotto,13,14,15,19,36,44
5091,2011-12-03T21:15:00Z,Lotto,11,23,38,40,41,46
5090,2011-12-01T21:15:00Z,Lotto,2,22,25,30,37,42
5089,2011-11-29T21:15:00Z,Lotto,3,26,28,32,36,39
5088,2011-11-26T21:15:00Z,Lotto,1,16,19,29,35,44
5087,2011-11-24T21:15:00Z,Lotto,9,10,15,27,39,44
5086,2011-11-22T21:15:00Z,Lotto,6,9,19,28,31,35
5085,2011-11-19T21:15:00Z,Lotto,3,14,16,21,22,29
5084,2011-11-17T21:15:00Z,Lotto,4,6,11,15,25,49
5083,2011-11-15T21:15:00Z,Lotto,6,27,34,37,38,40
5082,2011-11-12T21:15:00Z,Lotto,2,12,28,35,38,40
5081,2011-11-10T21:15:00Z,Lotto,2,7,8,13,21,26
5080,2011-11-08T21:15:00Z,Lotto,3,4,5,9,29,39
5079,2011-11-05T21:15:00Z,Lotto,5,6,18,27,46,49
5078,2011-11-03T21:15:00Z,Lotto,1,5,9,24,28,45
5077,2011-11-01T21:15:00Z,Lotto,4,5,25,37,44,45
5076,2011-10-29T20:15:00Z,Lotto,3,25,26,34,38,40
5075,2011-10-27T20:15:00Z,Lotto,7,16,26,30,31,40
5074,2011-10-25T20:15:00Z,Lotto,4,16,34,35,41,47
5073,2011-10-22T20:15:00Z,Lotto,11,12,23,27,43,49
5072,2011-10-20T20:15:00Z,Lotto,6,9,16,32,42,47
5071,2011-10-18T20:15:00Z,Lotto,7,11,13,18,26,27
5070,2011-10-15T20:15:00Z,Lotto,1,3,13,15,29,35
5069,2011-10-13T20:15:00Z,Lotto,10,13,15,17,19,21
5068,2011-10-11T20:15:00Z,Lotto,4,6,25,29,32,47
5067,2011-10-08T20:15:00Z,Lotto,2,5,18,26,27,46
5066,2011-10-06T20:15:00Z,Lotto,6,16,20,22,38,40
5065,2011-10-04T20:15:00Z,Lotto,12,24,32,40,44,47
5064,2011-10-01T20:15:00Z,Lotto,15,23,27,29,33,41
5063,2011-09-29T20:15:00Z,Lotto,11,32,33,38,40,44
5062,2011-09-27T20:15:00Z,Lotto,14,15,25,27,37,40
5061,2011-09-24T20:15:00Z,Lotto,6,7,12,13,40,43
5060,2011-09-22T20:15:00Z,Lotto,3,8,15,19,29,35
5059,2011-09-20T20:15:00Z,Lotto,6,20,26,30,32,33
5058,2011-09-17T20:15:00Z,Lotto,8,10,20,38,42,45
5057,2011-09-15T20:15:00Z,Lotto,6,11,19,34,35,42
5056,2011-09-13T20:15:00Z,Lotto,9,10,28,32,41,49
5055,2011-09-10T20:15:00Z,Lotto,14,26,36,41,43,49
5054,2011-09-08T20:15:00Z,Lotto,4,9,25,29,34,47
5053,2011-09-06T20:15:00Z,Lotto,1,14,16,40,47,49
5052,2011-09-03T20:15:00Z,Lotto,3,6,22,25,34,43
5051,2011-09-01T20:15:00Z,Lotto,9,14,19,29,38,41
5050,2011-08-30T20:15:00Z,Lotto,2,4,20,21,30,44
5049,2011-08-27T20:15:00Z,Lotto,1,22,37,40,48,49
5048,2011-08-25T20:15:00Z,Lotto,10,21,37,39,43,46
5047,2011-08-23T20:15:00Z,Lotto,6,9,11,25,33,48
5046,2011-08-20T20:15:00Z,Lotto,2,19,30,37,43,49
5045,2011-08-18T20:15:00Z,Lotto,1,16,17,21,32,34
5044,2011-08-16T20:15:00Z,Lotto,8,10,12,26,30,44
5043,2011-08-13T20:15:00Z,Lotto,15,20,29,33,34,46
5042,2011-08-11T20:15:00Z,Lotto,14,17,29,34,35,39
5041,2011-08-09T20:15:00Z,Lotto,2,9,15,25,36,46
5040,2011-08-06T20:15:00Z,Lotto,8,16,26,29,42,46
5039,2011-08-04T20:15:00Z,Lotto,1,12,16,28,36,42
5038,2011-08-02T20:15:00Z,Lotto,5,12,13,21,25,37
5037,2011-07-30T20:15:00Z,Lotto,6,19,23,29,35,43
5036,2011-07-28T20:15:00Z,Lotto,3,11,27,29,32,40
5035,2011-07-26T20:15:00Z,Lotto,12,14,22,33,41,49
5034,2011-07-23T20:15:00Z,Lotto,6,9,19,33,40,45
5033,2011-07-21T20:15:00Z,Lotto,20,30,36,46,47,48
5032,2011-07-19T20:15:00Z,Lotto,1,13,19,38,39,45
5031,2011-07-16T20:15:00Z,Lotto,3,5,10,13,15,33
5030,2011-07-14T20:15:00Z,Lotto,2,5,7,11,40,45
5029,2011-07-12T20:15:00Z,Lotto,14,17,28,29,48,49
5028,2011-07-09T20:15:00Z,Lotto,6,9,17,20,42,49
5027,2011-07-07T20:15:00Z,Lotto,2,12,13,23,28,35
5026,2011-07-05T20:15:00Z,Lotto,15,31,35,36,38,43
5025,2011-07-02T20:15:00Z,Lotto,5,14,21,23,39,40
5024,2011-06-30T20:15:00Z,Lotto,2,4,6,9,34,44
5023,2011-06-28T20:15:00Z,Lotto,4,13,26,27,42,45
5022,2011-06-25T20:15:00Z,Lotto,2,14,27,31,32,41
5021,2011-06-23T20:15:00Z,Lotto,3,11,12,28,29,43
5020,2011-06-21T20:15:00Z,Lotto,2,5,19,32,41,46
5019,2011-06-18T20:15:00Z,Lotto,2,5,10,11,28,40
5018,2011-06-16T20:15:00Z,Lotto,22,23,29,35,41,47
5017,2011-06-14T20:15:00Z,Lotto,13,30,32,36,39,47
5016,2011-06-11T20:15:00Z,Lotto,4,26,33,34,48,49
5015,2011-06-09T20:15:00Z,Lotto,2,8,27,34,45,49
5014,2011-06-07T20:15:00Z,Lotto,15,20,32,33,41,47
5013,2011-06-04T20:15:00Z,Lotto,4,8,9,21,28,32
5012,2011-06-02T20:15:00Z,Lotto,10,11,22,24,38,44
5011,2011-05-31T20:15:00Z,Lotto,5,10,13,25,29,47
5010,2011-05-28T20:15:00Z,Lotto,3,7,18,23,25,30
5009,2011-05-26T20:15:00Z,Lotto,6,13,21,22,36,49
5008,2011-05-24T20:15:00Z,Lotto,14,26,33,34,35,39
5007,2011-05-21T20:15:00Z,Lotto,2,13,28,39,43,46
5006,2011-05-19T20:15:00Z,Lotto,6,18,22,23,33,41
5005,2011-05-17T20:15:00Z,Lotto,8,19,23,32,36,40
5004,2011-05-14T20:15:00Z,Lotto,2,14,23,24,38,40
5003,2011-05-12T20:15:00Z,Lotto,6,13,21,23,24,25
5002,2011-05-10T20:15:00Z,Lotto,7,22,28,32,33,40
5001,2011-05-07T20:15:00Z,Lotto,10,12,13,14,27,47
5000,2011-05-05T20:15:00Z,Lotto,7,9,14,22,34,45
4999,2011-05-03T20:15:00Z,Lotto,11,12,14,35,37,39
4998,2011-04-30T20:15:00Z,Lotto,5,7,9,26,28,42
4997,2011-04-28T20:15:00Z,Lotto,22,31,44,45,47,49
4996,2011-04-26T20:15:00Z,Lotto,4,9,21,32,37,41
4995,2011-04-23T20:15:00Z,Lotto,1,17,18,20,22,49
4994,2011-04-21T20:15:00Z,Lotto,1,4,6,10,15,18
4993,2011-04-19T20:15:00Z,Lotto,6,8,12,25,29,49
4992,2011-04-16T20:15:00Z,Lotto,6,7,9,28,34,42
4991,2011-04-14T20:15:00Z,Lotto,5,8,10,16,24,44
4990,2011-04-12T20:15:00Z,Lotto,3,13,16,18,20,49
4989,2011-04-09T20:15:00Z,Lotto,4,16,37,42,47,48
4988,2011-04-07T20:15:00Z,Lotto,15,16,17,18,19,42
4987,2011-04-05T20:15:00Z,Lotto,2,13,19,29,45,46
4986,2011-04-02T20:15:00Z,Lotto,1,15,18,19,41,42
4985,2011-03-31T20:15:00Z,Lotto,10,13,29,31,34,36
4984,2011-03-29T20:15:00Z,Lotto,5,13,16,18,37,48
4983,2011-03-26T21:15:00Z,Lotto,1,10,13,14,35,44
4982,2011-03-24T21:15:00Z,Lotto,5,10,11,24,32,40
4981,2011-03-22T21:15:00Z,Lotto,4,9,12,16,23,34
4980,2011-03-19T21:15:00Z,Lotto,3,21,23,27,29,42
4979,2011-03-17T21:15:00Z,Lotto,4,23,29,30,32,35
4978,2011-03-15T21:15:00Z,Lotto,8,26,30,32,33,34
4977,2011-03-12T21:15:00Z,Lotto,23,27,29,30,33,40
4976,2011-03-10T21:15:00Z,Lotto,3,18,21,23,27,30
4975,2011-03-08T21:15:00Z,Lotto,1,6,10,12,33,46
4974,2011-03-05T21:15:00Z,Lotto,2,5,26,27,28,45
4973,2011-03-03T21:15:00Z,Lotto,10,13,22,25,30,37
4972,2011-03-01T21:15:00Z,Lotto,26,32,36,38,45,49
4971,2011-02-26T21:15:00Z,Lotto,2,17,25,26,29,36
4970,2011-02-24T21:15:00Z,Lotto,10,15,28,30,37,46
4969,2011-02-22T21:15:00Z,Lotto,1,15,17,31,42,46
4968,2011-02-19T21:15:00Z,Lotto,7,12,33,38,45,48
4967,2011-02-17T21:15:00Z,Lotto,9,19,21,37,38,49
4966,2011-02-15T21:15:00Z,Lotto,3,6,7,8,25,27
4965,2011-02-12T21:15:00Z,Lotto,13,15,16,20,38,45
4964,2011-02-10T21:15:00Z,Lotto,3,6,14,32,38,48
4963,2011-02-08T21:15:00Z,Lotto,13,18,19,24,31,49
4962,2011-02-05T21:15:00Z,Lotto,2,4,11,33,35,38
4961,2011-02-03T21:15:00Z,Lotto,9,13,22,24,37,47
4960,2011-02-01T21:15:00Z,Lotto,8,18,24,26,34,47
4959,2011-01-29T21:15:00Z,Lotto,1,3,19,32,35,38
4958,2011-01-27T21:15:00Z,Lotto,3,10,14,19,35,43
4957,2011-01-25T21:15:00Z,Lotto,7,22,31,37,42,47
4956,2011-01-22T21:15:00Z,Lotto,5,6,18,28,30,39
4955,2011-01-20T21:15:00Z,Lotto,3,12,14,30,36,46
4954,2011-01-18T21:15:00Z,Lotto,9,10,17,19,27,34
4953,2011-01-15T21:15:00Z,Lotto,13,17,20,27,32,33
4952,2011-01-13T21:15:00Z,Lotto,12,18,21,30,34,39
4951,2011-01-11T21:15:00Z,Lotto,1,17,18,20,23,31
4950,2011-01-08T21:15:00Z,Lotto,3,7,28,35,38,43
4949,2011-01-06T21:15:00Z,Lotto,4,5,20,21,28,41
4948,2011-01-04T21:15:00Z,Lotto,5,6,23,24,28,46
4947,2011-01-01T21:15:00Z,Lotto,10,15,26,38,44,46
4946,2010-12-30T21:15:00Z,Lotto,9,13,24,26,40,49
4945,2010-12-28T21:15:00Z,Lotto,7,19,29,41,42,47
4944,2010-12-25T21:15:00Z,Lotto,5,13,18,23,39,47
4943,2010-12-23T21:15:00Z,Lotto,2,12,29,34,43,48
4942,2010-12-21T21:15:00Z,Lotto,15,17,32,38,39,40
4941,2010-12-18T21:15:00Z,Lotto,10,19,21,33,39,45
4940,2010-12-16T21:15:00Z,Lotto,4,9,31,39,42,46
4939,2010-12-14T21:15:00Z,Lotto,11,15,23,31,39,41
4938,2010-12-11T21:15:00Z,Lotto,6,13,15,18,44,46
4937,2010-12-09T21:15:00Z,Lotto,4,15,16,17,30,40
4936,2010-12-07T21:15:00Z,Lotto,13,22,24,27,36,37
4935,2010-12-04T21:15:00Z,Lotto,1,8,26,29,38,43
